id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,19910007,7,GOMEZ,MARTINEZ,JUAN,234,1
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,,998,VOTOS NULOS,,,23,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,,999,VOTOS EN BLANCO,,,64,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Departamental,19780002,1,GIL,PEREZ,CARLOS ENRIQUE,26,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Departamental,18480001,2,GUERRA,SERNA,BERNARDO,2060,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Departamental,19770001,3,LOPEZ,TABORDA,JAIRO ANTONIO,19,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Departamental,,4,RAMIREZ,MARTINEZ,JOSE EVELIO,1201,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Departamental,,5,VILLEGAS,MORENO,ALVARO,263,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Departamental,19850001,6,ALVAREZ,HENAO,GONZALO,25,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Departamental,19910007,7,GOMEZ,MARTINEZ,JUAN,2159,1
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Departamental,,998,VOTOS NULOS,,,41,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5079,BARBOSA,Departamental,,999,VOTOS EN BLANCO,,,494,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5086,BELMIRA,Departamental,19780002,1,GIL,PEREZ,CARLOS ENRIQUE,5,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5086,BELMIRA,Departamental,18480001,2,GUERRA,SERNA,BERNARDO,250,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5086,BELMIRA,Departamental,19770001,3,LOPEZ,TABORDA,JAIRO ANTONIO,3,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5086,BELMIRA,Departamental,,4,RAMIREZ,MARTINEZ,JOSE EVELIO,62,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5086,BELMIRA,Departamental,,5,VILLEGAS,MORENO,ALVARO,134,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5086,BELMIRA,Departamental,19850001,6,ALVAREZ,HENAO,GONZALO,3,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5086,BELMIRA,Departamental,19910007,7,GOMEZ,MARTINEZ,JUAN,332,1
