id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5091,BETANIA,Departamental,20000012,4,CORTES,SANCHEZ,WILSON DE JESUS,15,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5091,BETANIA,Departamental,18480001,5,GAVIRIA,CORREA,GUILLERMO,2404,1
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5091,BETANIA,Departamental,,997,TARJETAS NO MARCADAS,,,451,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5091,BETANIA,Departamental,,998,VOTOS NULOS,,,63,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5091,BETANIA,Departamental,,999,VOTOS EN BLANCO,,,44,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5093,BETULIA,Departamental,18490002,1,VILLEGAS,MORENO,ALVARO,342,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5093,BETULIA,Departamental,19970002,2,BETANCUR,AGUILAR,JORGE HERNAN,40,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5093,BETULIA,Departamental,19900003,3,GOMEZ,ZAPATA,DORALBA,84,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5093,BETULIA,Departamental,20000012,4,CORTES,SANCHEZ,WILSON DE JESUS,24,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5093,BETULIA,Departamental,18480001,5,GAVIRIA,CORREA,GUILLERMO,2080,1
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5093,BETULIA,Departamental,,997,TARJETAS NO MARCADAS,,,974,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5093,BETULIA,Departamental,,998,VOTOS NULOS,,,46,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5093,BETULIA,Departamental,,999,VOTOS EN BLANCO,,,67,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,18490002,1,VILLEGAS,MORENO,ALVARO,3077,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,19970002,2,BETANCUR,AGUILAR,JORGE HERNAN,98,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,19900003,3,GOMEZ,ZAPATA,DORALBA,105,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,20000012,4,CORTES,SANCHEZ,WILSON DE JESUS,102,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,18480001,5,GAVIRIA,CORREA,GUILLERMO,4208,1
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,,997,TARJETAS NO MARCADAS,,,1336,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,,998,VOTOS NULOS,,,163,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,,999,VOTOS EN BLANCO,,,345,0
