event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,admin1c,admin2c,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
COL7601,31-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Andalucia,,VALLE DEL CAUCA,ANDALUCIA,Andalucia,4.1706,-76.1664,2,El Tiempo (Colombia),National,"On 31 May 2021, in Andalucia municipality (Valle del Cauca), peaceful protesters rallied on the road that connects the municipal seat with the city of Santiago de Cali during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. Protesters blocked the road for several days. Following negotiations with security forces, the group allowed the traffic of vehicles.",0,crowd size=no reports,1623094937
COL7572,30-May-21,2021,1,Demonstrations,Protests,Protest with intervention,Protesters (Colombia),CNP: National Strike Committee,6,Police Forces of Colombia (2018-2022),Military Forces of Colombia (2018-2022),1,16,,170,South America,Colombia,Valle del Cauca,Andalucia,,VALLE DEL CAUCA,ANDALUCIA,Andalucia,4.1706,-76.1664,1,El Tiempo (Colombia),National,"On 30 May 2021, in Andalucia (Valle del Cauca), military and police forces dispersed protesters blocking roads during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms among others.",0,crowd size=no report,1660599327
COL7121,17-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Andalucia,,VALLE DEL CAUCA,ANDALUCIA,Andalucia,4.1706,-76.1664,2,La Patria,National,"On 17 May 2021, near Andalucia municipality, Valle del Cauca department, citizens participated in an anti-government protest organized by the National Strike Committee. The group took part in a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country. Protesters gathered and blocked the road that connects the municipality with Santiago de Cali.",0,crowd size=no report,1621881914
COL6245,30-Apr-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Andalucia,,VALLE DEL CAUCA,ANDALUCIA,Andalucia,4.1706,-76.1664,2,El Pais (Colombia),Subnational,"On 30 April 2021, near Andalucia municipality (Valle del Cauca), protesters blocked the Cali-Andalucia road to demonstrate opposition to tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee.",0,crowd size=no report,1620691935
COL6278,6-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Antioquia,Anori,,ANTIOQUIA,ANORI,Anori,7.0747,-75.1483,1,El Tiempo (Colombia),National,"On 6 May 2021, in Anori, Antioquia department, for the ninth consecutive day, a group of citizens participated in an anti-government demonstration organized by the National Strike Committee. The group joined a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country.",0,crowd size=no report,1620677216
COL6277,1-May-21,2021,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Farmers (Colombia); CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Antioquia,Anori,,ANTIOQUIA,ANORI,Anori,7.0747,-75.1483,1,El Colombiano,Subnational,"Around 1 May 2021 (as reported), in Anori (Antioquia), between 2,500 and 3,000 farmers rallied to protest against numerous government policies including its failure to implement peace accords with rebels, its use of fumigation for illegal crop eradication, and its persecution of traditional mining labor practices. The protest was also held in solidarity with the nationwide anti-government demonstrations called by the National Strike Committee and took place during a 7-day farmers' strike across 40 veredas in the region.",0,"crowd size=2,500 to 3,000",1620677215
COL6084,26-Apr-21,2021,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Farmers (Colombia),6,,,0,60,,170,South America,Colombia,Antioquia,Anori,,ANTIOQUIA,ANORI,Anori,7.0747,-75.1483,2,El Colombiano,Subnational,"Around 26 April 2021 (between 25 - 27 April), in Anori municipality (Colombia), more than 1500 farmers protested for changes to the government's crop substitution program and for the approval of land development programs.",0,crowd size=more than 1500,1620077160
COL4684,28-Sep-18,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,Antioquia,Anori,,ANTIOQUIA,ANORI,Anori,7.0747,-75.1483,2,El Espectador,National,"On 28 September 2018, illegal miners and community members (allegedly using 40 children as barrier) blocked the way to the Police Forces during their operative against illicit mining in Madre Seca (Anori, Antioquia).",0,,1607554950
COL7052,15-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Caldas,Anserma,,CALDAS,ANSERMA,Anserma,5.2332,-75.7861,2,La Patria,Subnational,"On 15 May 2021, in Anserma municipality (Caldas), 40 protesters blocked roads in Parador Santana sector as part of ongoing anti-government demonstration called by the National Strike Committee to demand health, education, and security reforms among others.",0,crowd size=40,1621881914
COL7011,14-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee; Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,Caldas,Anserma,,CALDAS,ANSERMA,Anserma,5.2332,-75.7861,2,La Patria,Subnational,"On 14 May 2021, near Anserma municipality, Caldas department, approximately 30 citizens and trucks drivers in 10 vehicles participated in an anti-government protest organized by the National Strike Committee. The group joined a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country. The group blocked the road near the Santana vereda.",0,crowd size=approximately 30 people and 10 vehicles,1621881914
COL6913,12-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Caldas,Anserma,,CALDAS,ANSERMA,Anserma,5.2332,-75.7861,2,La Patria,Subnational,"On 12 May 2021, near Anserma municipality, Caldas department, 40 citizens participated in an anti-government protest organized by the National Strike Committee. The gathered in the Parador Santana area to join a nationwide strike to demand improvements in health, education, security, economic assistance amid the coronavirus pandemic, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country.",0,crowd size=40,1621881914
COL6873,11-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee; Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,Caldas,Anserma,,CALDAS,ANSERMA,Anserma,5.2332,-75.7861,1,La Patria,Subnational,"On 11 May 2021, in Anserma, Caldas department, approximately 35 truck drivers participated in an anti-government protest organized by the National Strike Committee. The group joined a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country.",0,crowd size=approximately 35,1621881914
COL6748,8-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Caldas,Anserma,,CALDAS,ANSERMA,Anserma,5.2332,-75.7861,2,La Patria,Subnational,"On 8 May 2021, in Anserma municipality (Caldas), 50 people and 20 vehicles blocked roads in Parador Santana sector as part of ongoing nationwide anti-government demonstrations called by the National Strike Committee. They protested against a tax reform, and also to demand improvements in health, education, security, and to call for an end to police brutality against protesters.",0,crowd size=50 people and 20 vehicles,1621881914
COL6280,6-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee; Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,Caldas,Anserma,,CALDAS,ANSERMA,Anserma,5.2332,-75.7861,1,La Patria,Subnational,"On 6 May 2021, in Anserma, Caldas department, nearly 50 truck drivers participated in an anti-government demonstration blocking streets in the Parador Santana sector. The group joined a nationwide strike organized by the National Strike Committee to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country.",0,crowd size=nearly 50,1620677217
COL6279,4-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Caldas,Anserma,,CALDAS,ANSERMA,Anserma,5.2332,-75.7861,1,La Patria,Subnational,"On 4 May 2021, in Anserma (Caldas), around 20 people and 10 trucks blocked roads as part of the nationwide anti-government demonstration led by the National Strike Committee.",0,crowd size=20 people and 10 trucks,1620677217
COL5750,13-Mar-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,Caldas,Anserma,,CALDAS,ANSERMA,Anserma,5.2332,-75.7861,1,La Patria,Subnational,"On 13 March 2021, in Anserma, Risaralda department, citizens and relatives of a group of civilians abducted by an armed group protested to demand advances in the police investigation. The group gathered, claiming that their relatives have been missing for several weeks after suspected Caparros members kidnapped the group while hitchhiking in the Bajo Cauca region.",0,crowd size=no report,1616441424
COL5685,4-Mar-21,2021,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Embera Indigenous Group (Colombia),6,,,0,60,,170,South America,Colombia,Caldas,Anserma,,CALDAS,ANSERMA,Anserma,5.2332,-75.7861,1,La Patria,Subnational,"Around 4 March 2021, in Anserma, Caldas department, Embera indigenous people of the Dachi Joma community protested against delays in the designation of territory for indigenous reserve land. The group gathered in the main square to demand land rights and an improvement in health and social services for community members.",0,crowd size=no report,1615239882
COL9024,17-Oct-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Ansermanuevo,,VALLE DEL CAUCA,ANSERMANUEVO,Ansermanuevo,4.7949,-75.992,1,El Tiempo (Colombia),National,"On 17 October 2021, in Ansermanuevo (Valle del Cauca), citizens protested to demand justice for a local activist killed by unidentified attackers, on 8 October. The group gathered to demand progress in the police investigation to find the perpetrators.",0,crowd size=no report,1635188110
COL8254,15-Jul-21,2021,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Health Workers (Colombia),6,,,0,60,,170,South America,Colombia,Valle del Cauca,Ansermanuevo,,VALLE DEL CAUCA,ANSERMANUEVO,Ansermanuevo,4.7949,-75.992,1,El Tiempo (Colombia),National,"Around 15 July 2021, in Ansermanuevo (Valle del Cauca), health workers protested against delays in the payment of their wages amid the coronavirus pandemic. The group stopped all activities in the health center and urged authorities to pay the debt.",0,crowd size=no report,1626726269
COL11187,12-May-22,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,Tolima,Anzoategui,,TOLIMA,ANZOATEGUI,Anzoategui,4.6312,-75.0946,1,El Nuevo Dia (Colombia),National,"On 12 May 2022, in Anzoategui (Tolima), students protested at a local school against the lack of personnel to cover the needs of the students. The group demanded the hiring of teachers and administrative workers as the personnel shortages has affected their academic activities. Moreover over the group demand improvements in the school's facilities.",0,crowd size=no report,1652719219
